imdb_title_id,date_published,genre,duration,mean_vote
tt0021673,2020-07,Comedy,79,7.2
tt0021673,2020-07,Crime,79,7.2
tt0021673,2020-07,Drama,79,7.2
tt0069049,2018-11,Drama,122,6.8
tt0071145,2019-01,Drama,131,8.0
tt0082620,2018-11,Horror,92,4.1
tt0082775,2020-05,Action,90,5.3
tt0082775,2020-05,Drama,90,5.3
tt0097268,2018-12,Drama,105,7.0
tt0100275,2018-09,Comedy,80,6.6
tt0100275,2018-09,Drama,80,6.6
tt0100275,2018-09,Fantasy,80,6.6
tt0137204,2018-03,Animation,83,8.9
tt0137204,2018-03,Adventure,83,8.9
tt0137204,2018-03,Comedy,83,8.9
tt0147855,2019-03,Drama,146,7.6
tt0180045,2020-04,Adventure,110,7.2
tt0180045,2020-04,Drama,110,7.2
tt0192669,2018-11,Action,90,2.9
tt0192669,2018-11,Sci-Fi,90,2.9
tt0194918,2020-09,Drama,59,7.9
tt0194918,2020-09,Family,59,7.9
tt0194918,2020-09,Romance,59,7.9
tt0292694,2020-06,Adventure,83,7.0
tt0292694,2020-06,Comedy,83,7.0
tt0292694,2020-06,Fantasy,83,7.0
tt0322621,2020-07,Comedy,86,7.0
tt0322621,2020-07,Drama,86,7.0
tt0322621,2020-07,Music,86,7.0
tt0339091,2019-09,Action,94,3.1
tt0339091,2019-09,Drama,94,3.1
tt0339091,2019-09,Western,94,3.1
tt0352314,2019-01,Crime,120,7.6
tt0352314,2019-01,Drama,120,7.6
tt0352314,2019-01,Mystery,120,7.6
tt0353969,2020-02,Action,131,8.1
tt0353969,2020-02,Crime,131,8.1
tt0353969,2020-02,Drama,131,8.1
tt0360556,2018-05,Drama,100,4.9
tt0360556,2018-05,Sci-Fi,100,4.9
tt0360556,2018-05,Thriller,100,4.9
tt0385887,2019-11,Crime,144,6.9
tt0385887,2019-11,Drama,144,6.9
tt0385887,2019-11,Mystery,144,6.9
tt0397493,2019-11,Drama,82,7.0
tt0427543,2019-12,Drama,113,6.4
tt0437086,2019-02,Action,122,7.6
tt0437086,2019-02,Adventure,122,7.6
tt0437086,2019-02,Sci-Fi,122,7.6
tt0439581,2019-02,Drama,105,7.2
tt0439581,2019-02,Mystery,105,7.2
tt0439581,2019-02,Sci-Fi,105,7.2
tt0441881,2019-08,Action,118,7.1
tt0441881,2019-08,Drama,118,7.1
tt0441881,2019-08,War,118,7.1
tt0448115,2019-04,Action,132,7.2
tt0448115,2019-04,Adventure,132,7.2
tt0448115,2019-04,Comedy,132,7.2
tt0456407,2019-02,Drama,87,5.5
tt0478126,2019-12,Drama,100,5.1
tt0478126,2019-12,Horror,100,5.1
tt0478126,2019-12,Thriller,100,5.1
tt0491203,2018-09,Drama,105,6.3
tt0491203,2018-09,History,105,6.3
tt0491203,2018-09,Romance,105,6.3
tt0765465,2019-01,Animation,92,5.7
tt0765465,2019-01,Family,92,5.7
tt0765465,2019-01,Fantasy,92,5.7
tt0783640,2020-04,Drama,116,7.1
tt0783640,2020-04,War,116,7.1
tt0800325,2019-03,Biography,107,7.2
tt0800325,2019-03,Comedy,107,7.2
tt0800325,2019-03,Drama,107,7.2
tt0810836,2020-07,Crime,105,5.6
tt0810836,2020-07,Drama,105,5.6
tt0810836,2020-07,Romance,105,5.6
tt0835802,2018-04,Comedy,90,5.7
tt0835802,2018-04,Drama,90,5.7
tt0837563,2019-05,Horror,101,5.7
tt0837563,2019-05,Mystery,101,5.7
tt0837563,2019-05,Thriller,101,5.7
tt0858419,2019-05,Drama,108,6.1
tt0859635,2018-07,Comedy,100,6.3
tt0859635,2018-07,Crime,100,6.3
tt0859635,2018-07,Mystery,100,6.3
tt0862930,2018-04,Horror,108,7.4
tt0862930,2018-04,Thriller,108,7.4
tt0926132,2020-01,Action,120,6.0
tt0926132,2020-01,Adventure,120,6.0
tt0926132,2020-01,Horror,120,6.0
tt0945521,2020-05,Comedy,90,6.3
tt0945521,2020-05,Drama,90,6.3
tt0945521,2020-05,Romance,90,6.3
tt0972544,2018-12,Crime,101,7.0
tt0972544,2018-12,Drama,101,7.0
tt0972544,2018-12,Thriller,101,7.0
tt0983213,2019-05,Animation,63,7.7
tt0983213,2019-05,Drama,63,7.7
tt0983213,2019-05,Family,63,7.7
tt0983946,2020-02,Action,109,5.0
tt0983946,2020-02,Adventure,109,5.0
tt0983946,2020-02,Fantasy,109,5.0
tt10002654,2019-08,Drama,139,7.7
tt10003008,2020-07,Horror,88,5.7
tt10003008,2020-07,Thriller,88,5.7
tt10006006,2019-12,Family,84,5.5
tt10006006,2019-12,Romance,84,5.5
tt10006270,2019-10,Comedy,92,5.2
tt10008784,2020-05,Drama,108,7.2
tt10009030,2020-02,Comedy,96,5.8
tt10009030,2020-02,Horror,96,5.8
tt10009030,2020-02,Sci-Fi,96,5.8
tt10009434,2019-06,Comedy,81,8.0
tt10009434,2019-06,Drama,81,8.0
tt10011336,2020-05,Comedy,87,6.7
tt10011336,2020-05,Drama,87,6.7
tt10012964,2019-08,Music,63,8.0
tt10015432,2019-03,Action,50,9.2
tt10015432,2019-03,Comedy,50,9.2
tt10015432,2019-03,Horror,50,9.2
tt10015812,2019-04,Horror,91,6.8
tt10016532,2019-03,Drama,141,6.9
tt10016532,2019-03,Romance,141,6.9
tt10017680,2019-04,Action,96,6.0
tt10017680,2019-04,Crime,96,6.0
tt10017956,2019-03,Comedy,110,7.4
tt10017956,2019-03,Drama,110,7.4
tt10019402,2019-09,Drama,122,7.6
tt10019402,2019-09,Sport,122,7.6
tt10022384,2019-02,Comedy,126,6.0
tt10022384,2019-02,Romance,126,6.0
tt10022990,2020-02,Action,123,5.8
tt10022990,2020-02,Drama,123,5.8
tt10023024,2020-02,Drama,142,5.6
tt10023024,2020-02,Romance,142,5.6
tt10023080,2019-03,Drama,120,7.9
tt10034272,2019-03,Drama,127,8.1
tt10034272,2019-03,Family,127,8.1
tt10037700,2019-03,Animation,70,8.5
tt10037700,2019-03,Adventure,70,8.5
tt10037700,2019-03,Family,70,8.5
tt10039344,2019-11,Horror,90,5.5
tt10039344,2019-11,Thriller,90,5.5
tt10039468,2019-03,Adventure,96,6.8
tt10039468,2019-03,Comedy,96,6.8
tt10044220,2020-02,Comedy,94,8.4
tt10045434,2019-04,Comedy,110,6.9
tt10045434,2019-04,Drama,110,6.9
tt10046236,2019-05,Horror,93,8.8
tt10048556,2019-06,Thriller,88,3.6
tt10049848,2019-10,Western,85,3.5
tt10051586,2019-10,Horror,72,6.1
tt10052290,2019-03,Biography,107,6.8
tt10052290,2019-03,Drama,107,6.8
tt10052290,2019-03,Family,107,6.8
tt10054876,2020-07,Thriller,75,7.0
tt10055770,2019-04,Crime,122,7.5
tt10055770,2019-04,Drama,122,7.5
tt10055770,2019-04,Thriller,122,7.5
tt10056510,2019-06,Drama,147,5.3
tt10056510,2019-06,Fantasy,147,5.3
tt10059236,2019-10,Drama,99,5.0
tt10059236,2019-10,Romance,99,5.0
tt10059518,2020-09,Action,90,6.2
tt10059518,2020-09,Thriller,90,6.2
tt10060094,2019-11,Adventure,92,5.7
tt10060094,2019-11,Comedy,92,5.7
tt10060094,2019-11,Drama,92,5.7
tt10061256,2019-06,Drama,119,4.5
tt10062614,2020-03,Drama,119,5.5
tt10062614,2020-03,Thriller,119,5.5
tt10065976,2019-09,Biography,120,5.2
tt10065976,2019-09,Drama,120,5.2
tt10065976,2019-09,Thriller,120,5.2
tt10066526,2019-04,Drama,102,7.4
tt10066526,2019-04,Romance,102,7.4
tt10068158,2019-01,Animation,119,7.4
tt10068158,2019-01,Adventure,119,7.4
tt10068158,2019-01,Family,119,7.4
tt10068544,2019-01,Animation,110,7.7
tt10068544,2019-01,Adventure,110,7.7
tt10068544,2019-01,Fantasy,110,7.7
tt10068916,2020-01,Animation,113,8.3
tt10068916,2020-01,Adventure,113,8.3
tt10068916,2020-01,Fantasy,113,8.3
tt10069476,2019-03,Horror,82,7.6
tt10076106,2019-08,Comedy,155,5.0
tt10076106,2019-08,Drama,155,5.0
tt10076106,2019-08,Romance,155,5.0
tt10076722,2019-03,Action,108,5.3
tt10077998,2020-01,Comedy,100,6.4
tt10077998,2020-01,Crime,100,6.4
tt10080270,2019-12,Romance,106,6.7
tt10080270,2019-12,Thriller,106,6.7
tt10080924,2019-03,Drama,118,7.5
tt10080996,2019-11,Drama,140,9.2
tt10080996,2019-11,Sport,140,9.2
tt10081202,2019-10,Drama,133,7.9
tt10081596,2019-03,Comedy,50,4.4
tt10081762,2020-02,Action,80,6.3
tt10081762,2020-02,Drama,80,6.3
tt10081762,2020-02,Thriller,80,6.3
tt10084190,2019-05,Comedy,107,8.4
tt10084190,2019-05,Drama,107,8.4
tt10084190,2019-05,Romance,107,8.4
tt10085338,2020-02,Crime,85,5.6
tt10085338,2020-02,Drama,85,5.6
tt10085338,2020-02,Thriller,85,5.6
tt10086502,2020-07,Drama,103,7.5
tt10086834,2019-12,Sci-Fi,112,7.3
tt10087134,2019-11,Action,156,5.2
tt10087134,2019-11,Thriller,156,5.2
tt10091530,2019-11,Comedy,92,5.1
tt10091530,2019-11,Drama,92,5.1
tt10091530,2019-11,Family,92,5.1
tt10091696,2019-05,Horror,60,6.0
tt10092752,2020-04,Action,80,4.9
tt10092752,2020-04,Thriller,80,4.9
tt10096422,2019-04,Action,45,8.7
tt10096422,2019-04,Adventure,45,8.7
tt10096422,2019-04,Comedy,45,8.7
tt10096424,2019-11,Comedy,98,4.8
tt10097364,2019-08,Drama,99,6.0
tt10098494,2019-10,Action,93,6.0
tt10098494,2019-10,Crime,93,6.0
tt10100620,2019-09,Drama,101,4.8
tt10100620,2019-09,Mystery,101,4.8
tt10100620,2019-09,Sci-Fi,101,4.8
tt10101774,2020-01,Thriller,93,5.1
tt10101846,2019-11,Drama,123,5.3
tt10101846,2019-11,Family,123,5.3
tt10102350,2019-03,Comedy,101,4.5
tt10107222,2020-02,Drama,95,7.0
tt10107222,2020-02,Romance,95,7.0
tt10108544,2019-08,Comedy,97,6.1
tt10108544,2019-08,Romance,97,6.1
tt10109750,2019-03,Comedy,94,7.9
tt10109750,2019-03,Drama,94,7.9
tt10110872,2019-07,Sci-Fi,98,2.1
tt10111568,2019-07,Drama,132,7.6
tt10115562,2019-11,Comedy,86,6.1
tt10115638,2019-06,Crime,107,5.8
tt10115638,2019-06,Drama,107,5.8
tt10117768,2020-02,Drama,99,6.0
tt10121762,2019-04,Action,119,7.8
tt10121762,2019-04,Thriller,119,7.8
tt10122038,2019-02,Drama,112,7.7
tt10122392,2019-09,Thriller,123,7.1
tt10124714,2019-06,Drama,128,6.5
tt10125662,2019-06,Comedy,117,6.6
tt10125662,2019-06,Drama,117,6.6
tt10125662,2019-06,Family,117,6.6
tt10126136,2020-08,Action,86,7.7
tt10126136,2020-08,Horror,86,7.7
tt10126136,2020-08,Thriller,86,7.7
tt10126462,2019-04,Drama,45,9.2
tt10126462,2019-04,Fantasy,45,9.2
tt10126462,2019-04,Horror,45,9.2
tt10127546,2019-07,Drama,223,9.1
tt10127562,2019-08,Animation,103,6.7
tt10127562,2019-08,Adventure,103,6.7
tt10127562,2019-08,Family,103,6.7
tt10129040,2019-11,Comedy,100,5.7
tt10131762,2019-11,Biography,137,5.8
tt10131762,2019-11,Music,137,5.8
tt10132196,2020-02,Biography,115,3.7
tt10132196,2020-02,Music,115,3.7
tt10132976,2020-07,Drama,100,5.7
tt10133300,2019-08,Action,122,8.6
tt10133300,2019-08,Crime,122,8.6
tt10133300,2019-08,Thriller,122,8.6
tt10136880,2019-12,Drama,188,6.4
tt10136880,2019-12,Thriller,188,6.4
tt10140002,2019-11,Musical,155,7.9
tt10140922,2019-09,Comedy,130,6.2
tt10140922,2019-09,Romance,130,6.2
tt10143114,2019-07,Comedy,82,5.6
tt10143498,2019-10,Comedy,106,6.4
tt10145122,2019-10,Comedy,111,6.7
tt10145122,2019-10,Drama,111,6.7
tt10145122,2019-10,Romance,111,6.7
tt10147382,2019-09,Drama,154,6.4
tt10147382,2019-09,History,154,6.4
tt10147910,2020-07,Drama,100,5.8
tt10147910,2020-07,Fantasy,100,5.8
tt10147910,2020-07,Horror,100,5.8
tt10149868,2020-04,Comedy,80,7.4
tt10149868,2020-04,Crime,80,7.4
tt10151054,2020-06,Crime,98,5.5
tt10151054,2020-06,Mystery,98,5.5
tt10151054,2020-06,Thriller,98,5.5
tt10151260,2019-08,Action,103,7.5
tt10151260,2019-08,Comedy,103,7.5
tt10151260,2019-08,Crime,103,7.5
tt10152200,2019-07,Comedy,97,2.3
tt10152214,2019-08,Action,146,6.8
tt10152214,2019-08,Comedy,146,6.8
tt10152214,2019-08,Family,146,6.8
tt10155342,2019-06,Drama,117,6.8
tt10156112,2019-08,Drama,118,7.9
tt10156112,2019-08,Romance,118,7.9
tt10157810,2020-02,Comedy,87,4.6
tt10160742,2020-02,Drama,160,8.8
tt10160742,2020-02,Romance,160,8.8
tt10161238,2019-05,Action,107,6.0
tt10161238,2019-05,Comedy,107,6.0
tt10161238,2019-05,Crime,107,6.0
tt10166642,2019-12,Biography,90,6.5
tt10168672,2020-07,Comedy,88,4.7
tt10172204,2019-04,Action,50,9.2
tt10172204,2019-04,Comedy,50,9.2
tt10172204,2019-04,Horror,50,9.2
tt10182822,2018-10,Biography,151,6.7
tt10182822,2018-10,Drama,151,6.7
tt10183542,2019-09,Comedy,91,3.3
tt10183616,2019-06,Comedy,107,5.5
tt10183816,2020-04,Drama,96,5.3
tt10183816,2020-04,Mystery,96,5.3
tt10183816,2020-04,Thriller,96,5.3
tt10183846,2019-12,Animation,89,6.0
tt10183846,2019-12,Adventure,89,6.0
tt10187680,2020-02,Crime,134,6.9
tt10187680,2020-02,Mystery,134,6.9
tt10187680,2020-02,Thriller,134,6.9
tt10187686,2019-06,Comedy,120,8.1
tt10187686,2019-06,Drama,120,8.1
tt10187766,2019-06,Animation,72,8.0
tt10189300,2020-04,Drama,110,8.4
tt10189300,2020-04,Family,110,8.4
tt10195210,2019-07,Drama,147,6.0
tt10195614,2019-05,Horror,71,3.2
tt10195976,2019-06,Drama,109,6.0
tt10195976,2019-06,Romance,109,6.0
tt10196142,2019-03,Comedy,111,5.5
tt10196142,2019-03,Drama,111,5.5
tt10197354,2018-11,Drama,72,8.7
tt10197650,2019-04,Drama,100,6.2
tt10197650,2019-04,Sport,100,6.2
tt10198072,2020-03,Horror,81,5.9
tt10199590,2020-05,Crime,104,7.6
tt10199590,2020-05,Drama,104,7.6
tt10199590,2020-05,Thriller,104,7.6
tt10199640,2020-01,Drama,130,7.1
tt10199640,2020-01,War,130,7.1
tt10199664,2020-02,Drama,98,7.2
tt10199668,2019-12,Crime,120,6.4
tt10199670,2019-09,Drama,138,4.8
tt10199670,2019-09,History,138,4.8
tt10203982,2019-12,Drama,108,5.8
tt10203982,2019-12,Family,108,5.8
tt10203982,2019-12,Romance,108,5.8
tt10204366,2019-09,Crime,120,6.7
tt10204366,2019-09,Drama,120,6.7
tt10204366,2019-09,Thriller,120,6.7
tt10204940,2020-01,Adventure,113,7.5
tt10204940,2020-01,Family,113,7.5
tt10207850,2018-12,Thriller,90,5.4
tt10207954,2019-06,Action,140,7.4
tt10207954,2019-06,Thriller,140,7.4
tt10208194,2020-07,Drama,89,6.8
tt10208198,2019-11,Action,109,7.0
tt10208198,2019-11,Crime,109,7.0
tt10208198,2019-11,Drama,109,7.0
tt10210182,2019-11,Romance,87,6.8
tt10213380,2020-07,Drama,201,5.1
tt10213380,2020-07,History,201,5.1
tt10214826,2019-05,Action,148,8.8
tt10214826,2019-05,Comedy,148,8.8
tt10214826,2019-05,Crime,148,8.8
tt10214842,2019-04,Comedy,101,3.1
tt10214842,2019-04,Crime,101,3.1
tt10214842,2019-04,Thriller,101,3.1
tt10217550,2019-04,Crime,117,7.4
tt10217550,2019-04,Mystery,117,7.4
tt10217550,2019-04,Thriller,117,7.4
tt10217640,2019-04,Drama,90,7.0
tt10217640,2019-04,Thriller,90,7.0
tt10218664,2019-09,Action,111,6.2
tt10218664,2019-09,Adventure,111,6.2
tt10218664,2019-09,Drama,111,6.2
tt10218674,2019-08,Action,118,5.8
tt10218674,2019-08,Drama,118,5.8
tt10218674,2019-08,Family,118,5.8
tt10218838,2019-10,Action,111,5.4
tt10218838,2019-10,Drama,111,5.4
tt10218838,2019-10,Romance,111,5.4
tt10218912,2019-12,Drama,62,9.3
tt10218912,2019-12,Fantasy,62,9.3
tt10218912,2019-12,Romance,62,9.3
tt10219146,2020-08,Drama,150,7.0
tt10219406,2020-03,Drama,82,6.2
tt10223546,2019-09,Comedy,102,6.1
tt10223546,2019-09,Drama,102,6.1
tt10223546,2019-09,Romance,102,6.1
tt10223552,2019-11,Drama,93,6.5
tt10224624,2019-08,Drama,104,6.1
tt10224624,2019-08,Fantasy,104,6.1
tt10225092,2019-09,Comedy,118,8.1
tt10225092,2019-09,Thriller,118,8.1
tt10225288,2019-11,Drama,105,6.5
tt10228168,2020-02,Action,108,6.8
tt10228168,2020-02,Comedy,108,6.8
tt10228168,2020-02,Crime,108,6.8
tt10228180,2020-02,Drama,120,5.9
tt10228204,2019-08,Comedy,99,6.4
tt10228204,2019-08,Drama,99,6.4
tt10228204,2019-08,Romance,99,6.4
tt10229602,2019-05,Horror,114,5.8
tt10229602,2019-05,Thriller,114,5.8
tt10229794,2020-02,Comedy,117,5.9
tt10230404,2020-01,Horror,144,4.0
tt10230404,2020-01,Thriller,144,4.0
tt10230422,2020-08,Action,98,6.3
tt10230422,2020-08,Crime,98,6.3
tt10230422,2020-08,Drama,98,6.3
tt10230426,2020-05,Crime,106,7.1
tt10230426,2020-05,Drama,106,7.1
tt10230426,2020-05,Thriller,106,7.1
tt10230436,2020-02,Drama,117,8.0
tt10237612,2019-05,Comedy,114,7.2
tt10237612,2019-05,Drama,114,7.2
tt10238788,2019-06,Action,89,2.9
tt10238788,2019-06,Adventure,89,2.9
tt10238788,2019-06,Sci-Fi,89,2.9
tt10239930,2019-07,Action,85,5.1
tt10239930,2019-07,Drama,85,5.1
tt10239930,2019-07,History,85,5.1
tt10243678,2019-05,Comedy,100,6.7
tt10243678,2019-05,Drama,100,6.7
tt10244008,2020-02,Drama,85,6.4
tt10244726,2020-01,Comedy,91,7.4
tt10244754,2019-09,Drama,130,6.9
tt10244756,2019-07,Drama,279,6.7
tt10244756,2019-07,Sci-Fi,279,6.7
tt10244760,2020-01,Drama,85,6.4
tt10248334,2019-04,Drama,120,7.0
tt10249780,2019-11,Drama,100,8.3
tt1025100,2019-10,Action,117,5.8
tt1025100,2019-10,Drama,117,5.8
tt1025100,2019-10,Sci-Fi,117,5.8
tt10251538,2020-02,Comedy,104,5.3
tt10252330,2020-02,Comedy,104,6.8
tt10253466,2019-11,Western,117,5.7
tt10253816,2019-05,Animation,82,6.9
tt10253816,2019-05,Action,82,6.9
tt10253816,2019-05,Adventure,82,6.9
tt10254472,2019-05,Action,120,7.2
tt10255320,2019-09,Thriller,87,3.7
tt10255374,2019-07,Thriller,86,4.5
tt10256570,2019-12,Drama,114,6.2
tt10260042,2020-09,Crime,109,7.5
tt10260042,2020-09,Drama,109,7.5
tt10260294,2019-03,Horror,88,4.3
tt10260534,2019-10,Thriller,87,4.7
tt10264340,2020-04,Comedy,77,7.1
tt10264340,2020-04,Drama,77,7.1
tt10264340,2020-04,Mystery,77,7.1
tt10264878,2020-05,Drama,75,5.8
tt10268550,2020-02,Drama,118,7.0
tt10270592,2019-10,Biography,90,5.6
tt10270592,2019-10,Drama,90,5.6
tt10272460,2020-01,Family,110,7.8
tt10272460,2020-01,Fantasy,110,7.8
tt10272534,2020-09,Drama,51,7.0
tt10272534,2020-09,Thriller,51,7.0
tt10273384,2019-11,Sci-Fi,90,3.0
tt10275080,2020-01,Action,101,2.6
tt10275440,2019-05,Action,103,6.4
tt10275440,2019-05,Drama,103,6.4
tt10275440,2019-05,Mystery,103,6.4
tt10276470,2020-08,Comedy,93,6.3
tt10276470,2020-08,Music,93,6.3
tt10276554,2019-08,Action,120,8.3
tt10276554,2019-08,Drama,120,8.3
tt10276554,2019-08,War,120,8.3
tt10278930,2019-09,Biography,119,8.4
tt10278930,2019-09,Drama,119,8.4
tt10279010,2019-06,Action,101,5.8
tt10279010,2019-06,Biography,101,5.8
tt10279010,2019-06,Crime,101,5.8
tt10280220,2019-06,Comedy,97,7.2
tt10280220,2019-06,Drama,97,7.2
tt10280220,2019-06,Horror,97,7.2
tt10287376,2020-01,Comedy,72,6.0
tt10287616,2020-06,Drama,90,5.9
tt10289350,2019-05,Thriller,90,5.6
tt10290062,2019-06,Drama,95,7.8
tt10290062,2019-06,Romance,95,7.8
tt10291544,2019-11,Comedy,93,5.0
tt10293308,2020-07,Thriller,90,4.9
tt10294858,2019-04,Drama,125,7.6
tt10295602,2019-08,Action,98,6.1
tt10295602,2019-08,Crime,98,6.1
tt10295602,2019-08,Thriller,98,6.1
tt10295902,2019-12,Crime,92,6.2
tt10295902,2019-12,Drama,92,6.2
tt10298454,2019-09,Comedy,97,6.3
tt10298454,2019-09,Drama,97,6.3
tt10300174,2020-07,Drama,90,6.7
tt10300380,2019-11,Action,147,4.1
tt10300662,2019-06,Action,130,5.8
tt10300662,2019-06,Drama,130,5.8
tt10300674,2019-08,Comedy,143,5.3
tt10300704,2020-03,Action,133,3.1
tt10300704,2020-03,Crime,133,3.1
tt10300704,2020-03,Thriller,133,3.1
tt10300710,2019-06,Action,114,6.7
tt10300710,2019-06,Comedy,114,6.7
tt10303324,2020-05,Action,90,6.5
tt10303324,2020-05,Drama,90,6.5
tt10303324,2020-05,Thriller,90,6.5
tt10303892,2019-06,Western,86,6.4
tt10303954,2019-03,Comedy,147,6.8
tt10303954,2019-03,Drama,147,6.8
tt10305328,2019-09,Action,88,2.5
tt10305328,2019-09,Adventure,88,2.5
tt10305328,2019-09,Drama,88,2.5
tt10305616,2019-07,Action,153,6.5
tt10305616,2019-07,Drama,153,6.5
tt10305616,2019-07,Romance,153,6.5
tt10307440,2020-03,Action,83,6.0
tt10307440,2020-03,Thriller,83,6.0
tt10308634,2019-05,Drama,114,7.1
tt10308928,2020-06,Action,91,4.5
tt10308928,2020-06,Drama,91,4.5
tt10309574,2019-12,Drama,90,6.8
tt10309906,2020-02,Comedy,117,6.0
tt10309906,2020-02,Romance,117,6.0
tt10310222,2019-06,Drama,90,6.7
tt10310222,2019-06,Thriller,90,6.7
tt10314450,2020-06,Action,93,5.8
tt10314450,2020-06,Drama,93,5.8
tt10314450,2020-06,Horror,93,5.8
tt10318332,2019-05,Comedy,95,7.7
tt10319486,2020-07,Action,104,8.8
tt10319486,2020-07,Comedy,104,8.8
tt10319676,2019-08,Action,95,3.0
tt10319676,2019-08,Horror,95,3.0
tt10319676,2019-08,Sci-Fi,95,3.0
tt10320050,2019-05,Comedy,115,7.4
tt10320050,2019-05,Family,115,7.4
tt10323178,2019-10,Thriller,88,4.9
tt10323688,2019-06,Action,137,5.3
tt10323688,2019-06,Crime,137,5.3
tt10323688,2019-06,Drama,137,5.3
tt10324144,2019-06,Crime,130,8.2
tt10324144,2019-06,Drama,130,8.2
tt10324144,2019-06,Mystery,130,8.2
tt10325070,2019-05,Horror,89,5.9
tt10327712,2019-07,Animation,72,6.2
tt10327712,2019-07,Action,72,6.2
tt10327712,2019-07,Comedy,72,6.2
tt10327842,2019-10,Horror,85,3.2
tt10327842,2019-10,Sci-Fi,85,3.2
tt10329084,2019-05,Drama,144,8.6
tt10329566,2020-04,Comedy,104,6.1
tt10329566,2020-04,Romance,104,6.1
tt10329838,2019-12,Action,156,5.4
tt10329838,2019-12,Drama,156,5.4
tt10329838,2019-12,Thriller,156,5.4
tt10329842,2019-09,Action,121,7.5
tt10330046,2019-09,Biography,100,7.5
tt10330046,2019-09,Drama,100,7.5
tt10330046,2019-09,History,100,7.5
tt10331140,2019-02,Horror,85,3.6
tt10332672,2019-09,Drama,110,6.3
tt10332854,2020-01,Thriller,81,6.6
tt10333606,2019-11,Comedy,93,6.1
tt10333912,2020-06,Comedy,124,6.4
tt10333912,2020-06,Drama,124,6.4
tt10334602,2019-09,Action,140,6.8
tt10334602,2019-09,Thriller,140,6.8
tt10334624,2019-10,Comedy,128,4.9
tt10334624,2019-10,Horror,128,4.9
tt10340366,2019-07,Action,95,4.1
tt10340366,2019-07,Drama,95,4.1
tt10340366,2019-07,Sport,95,4.1
tt10340618,2019-06,Comedy,144,6.9
tt10341248,2019-05,Horror,101,5.1
tt1034415,2019-01,Fantasy,152,6.7
tt1034415,2019-01,Horror,152,6.7
tt1034415,2019-01,Mystery,152,6.7
tt10348516,2019-05,Comedy,145,6.0
tt10349240,2020-02,Comedy,100,3.8
tt10350626,2020-08,Action,112,5.2
tt10350626,2020-08,Biography,112,5.2
tt10350626,2020-08,Drama,112,5.2
tt10356526,2019-06,Romance,117,7.5
tt10358022,2020-02,Comedy,111,5.5
tt10358022,2020-02,Romance,111,5.5
tt10358198,2020-06,Horror,116,7.7
tt10358198,2020-06,Thriller,116,7.7
tt10360782,2019-07,Comedy,109,5.6
tt10360782,2019-07,Drama,109,5.6
tt10364402,2019-07,Comedy,72,5.6
tt10366254,2020-07,Adventure,91,5.7
tt10366254,2020-07,Comedy,91,5.7
tt10366806,2019-09,Drama,94,7.6
tt10366806,2019-09,Family,94,7.6
tt10366806,2019-09,War,94,7.6
tt10366896,2019-05,Sci-Fi,61,9.2
tt10366896,2019-05,Thriller,61,9.2
tt10369210,2019-07,Drama,130,6.1
tt10369210,2019-07,Romance,130,6.1
tt10370116,2019-09,Drama,120,8.9
tt10370380,2020-04,Drama,88,7.5
tt10370380,2020-04,War,88,7.5
tt10370402,2019-06,Action,95,6.8
tt10370402,2019-06,Comedy,95,6.8
tt10370932,2019-09,Crime,156,8.2
tt10370932,2019-09,Drama,156,8.2
tt10370932,2019-09,Thriller,156,8.2
tt10375272,2020-01,Comedy,115,4.7
tt10375682,2019-08,Comedy,93,7.0
tt10375682,2019-08,Crime,93,7.0
tt10375972,2020-08,Biography,110,6.8
tt10375972,2020-08,Drama,110,6.8
tt10378798,2019-08,Action,80,4.8
tt10378798,2019-08,Horror,80,4.8
tt10378926,2020-01,Thriller,86,5.7
tt10380066,2019-08,Horror,87,2.9
tt10380066,2019-08,Thriller,87,2.9
tt10380266,2019-05,Drama,112,9.0
tt10381126,2019-08,Action,142,5.4
tt10381126,2019-08,Comedy,142,5.4
tt10384108,2019-09,Comedy,108,7.4
tt10384108,2019-09,Drama,108,7.4
tt10384504,2019-11,Comedy,180,8.6
tt10384514,2019-10,Comedy,180,8.4
tt10384514,2019-10,Drama,180,8.4
tt10384514,2019-10,Romance,180,8.4
tt10384744,2020-02,Adventure,116,7.5
tt10384744,2020-02,Comedy,116,7.5
tt10384744,2020-02,Crime,116,7.5
tt10389922,2020-01,Drama,72,6.4
tt10389924,2019-10,Comedy,96,4.7
tt10389924,2019-10,Romance,96,4.7
tt10392792,2019-06,Action,140,5.4
tt10392792,2019-06,Drama,140,5.4
tt10392792,2019-06,Romance,140,5.4
tt10394822,2019-10,Biography,96,8.1
tt10394822,2019-10,Drama,96,8.1
tt10394822,2019-10,Sport,96,8.1
tt10397854,2019-10,Adventure,90,6.4
tt10397854,2019-10,Family,90,6.4
tt10397854,2019-10,Sci-Fi,90,6.4
tt10397992,2019-06,Drama,73,5.3
tt10399760,2019-10,Drama,70,4.3
tt10403962,2019-10,Comedy,119,5.9
tt10405902,2019-07,Comedy,145,8.1
tt10405902,2019-07,Drama,145,8.1
tt10405902,2019-07,Romance,145,8.1
tt10407272,2019-09,Comedy,110,6.6
tt10407272,2019-09,Drama,110,6.6
tt10407272,2019-09,Family,110,6.6
tt10409498,2019-12,Crime,117,7.0
tt10409498,2019-12,Drama,117,7.0
